year,county_fips,state,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct,partisan_lean,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price
2012,36005,NY,0.902144548037984,0.07193429928766709,DEMOCRAT,0.902144548037984,0.8302102487503169,0.2796364526801934,0.5992532397889937,"Bronx County, New York",0.21101930956433,0.331740828542684,0.0367014490160621,0.00532207575154085,59.2,0.2,541891,9.2,44462.8484320557,80.9,124808.283972125,65.5,3.2,2.87,0.181596125692924,33,1408473,42.8,33406.0199293721,3.5886272040302263
2016,36005,NY,0.8851727814738612,0.09460555363659572,DEMOCRAT,0.8851727814738612,0.7905672278372655,0.27439813178618355,0.6009330923098516,"Bronx County, New York",0.214929382024016,0.340059214684143,0.035692303464952,0.00602931882504877,60.3,0.1,610064,6.1,49173.3854166667,19.3,495337.5,66.5,3.2,2.84,0.183535584240429,33.6,1455720,44.7,34526.6194890392,3.10870604270786
2024,36005,NY,0.7210725013089366,0.2705337705640828,DEMOCRAT,0.7210725013089366,0.45053873074485384,0.28152507840905444,0.5454594110489864,"Bronx County, New York",0.122133363760576,0.32900346928341,0.0447475453592196,0.0171434885219004,58.7,0.1,575041,6,46040,19.7,567700,25.1,1,171254,0.227485889954691,36.7,1384724,43.3,32842.7435532522,3.239
2008,36007,NY,0.5320679005387858,0.4517347099799364,REPUBLICAN,0.4517347099799364,0.08033319055884941,0.8658712668135876,0.02686917156101744,"Broome County, New York",0.889481996533653,0.0452932549815914,0.0301715739059984,0.00453804264221764,61.5,94103,4.3,3.1,62190.0743149094,33.9,75383.5903390618,61.5,3.3,2.35,0.257130506603679,39.2,195018,18.1,276.321040788264,3.264625766871166
2012,36007,NY,0.4900508796665236,0.4255256543860725,DEMOCRAT,0.4900508796665236,0.06452522528045113,0.8792190751968147,0.03111709347570355,"Broome County, New York",0.877542158941735,0.0504544077552257,0.0365646773704938,0.00227708775118651,60.4,0.4,90370,5.5,61879.518728223,34,73896.5418118467,60.9,3.1,2.3,0.28003711952487,41,198060,19.7,280.631251158988,3.5886272040302263
2016,36007,NY,0.45557207918951576,0.4756831489915419,DEMOCRAT,0.45557207918951576,-0.02011106980202615,0.8999180532297716,0.02431087516775335,"Broome County, New York",0.852754768755055,0.0647608711233068,0.0358667717857618,6.65526738816591e-5,57.4,0.5,86124,4.2,66127.55625,64.2,159346.666666667,60.1,1.9,2.4,0.296634253498625,39.6,195334,17.8,276.76878124755,3.10870604270786
2024,36007,NY,0.499032710951923,0.49484296753225215,DEMOCRAT,0.499032710951923,0.004189743419670822,0.8155423867942562,0.02463707818421023,"Broome County, New York",0.790144452308335,0.0490180603573374,0.0496799849284867,0.00332998976562778,58.4,0.4,91236,2.8,64557,64,162600,38,1.3,29885,0.305706635110636,39.1,196397,19.4,278.274946146985,3.239
2024,36009,NY,0.33494590553258863,0.6622101034978157,DEMOCRAT,0.33494590553258863,-0.3272641979652271,0.8742816970289766,0.00131434160655336,"Cattaraugus County, New York",0.89343491222259,0.0179927128188142,0.0134216628022524,0.0282080158993044,55.2,2.5,33226,1.3,61327,76.9,133000,44.3,1.4,12285,0.233979612985887,43.8,75475,22,57.6870484926434,3.239
2016,36013,NY,0.35201165320647565,0.582549692075082,DEMOCRAT,0.35201165320647565,-0.23053803886860635,0.9066329656862744,0.00269990808823529,"Chautauqua County, New York",0.92667407956511,0.0292191746973066,0.00586854460093897,0.00251729676303435,55,2.5,53602,4.3,55304.825,68.1,114006.25,60.3,2.2,2.39,0.214667173150403,42.2,129504,18.6,122.147490791231,3.10870604270786
2024,36013,NY,0.38915613821782874,0.6084121865693997,DEMOCRAT,0.38915613821782874,-0.21925604835157092,0.8706766356534223,0.00589189491544385,"Chautauqua County, New York",0.857056524716974,0.0230530599089481,0.00592240441561581,0.00510051972120382,57.6,1.7,54382,3.6,59537,68.9,138300,41.6,1.5,19452,0.26302157616695,42.8,124105,20,117.055182424062,3.239
2008,36019,NY,0.6068319625382722,0.37758900162094017,REPUBLICAN,0.37758900162094017,0.22924296091733204,0.8596416609070126,0.0144345791908129,"Clinton County, New York",0.932212283549123,0.0327406738501715,0.0107996631969444,0.00151317314849842,61.4,38822,12.8,5.1,74439.9442638179,29.4,31001.5490013934,65.8,2.5,2.47,0.224547276436709,37.7,81947,19.4,78.9582411910991,3.264625766871166
2008,36027,NY,0.537299438958368,0.4508597093471653,REPUBLICAN,0.4508597093471653,0.08643972961120266,0.8600062525756349,0.04268803910701851,"Dutchess County, New York",0.801316589159991,0.096828713662344,0.0303880796782278,0.00109601950300125,65.2,145217,6.1,3.9,101693.202508128,30.4,104920.004644682,67.1,2.4,2.63,0.324808486775427,38.6,292878,28.9,368.10458025087,3.264625766871166
2012,36027,NY,0.5017016288751465,0.39015399539226386,DEMOCRAT,0.5017016288751465,0.1115476334828826,0.8387006097648874,0.0438007236453273,"Dutchess County, New York",0.796059491056834,0.0969891229037878,0.0400205837442234,0.00628611404470574,65,1.1,143221,6.2,91437.8614982578,30.7,101742.667682927,66.1,2,2.6,0.329830610103433,41.3,297322,31.2,373.690034790422,3.5886272040302263
2016,36027,NY,0.4755143812913376,0.4719706111476011,DEMOCRAT,0.4755143812913376,0.0035437701437365243,0.8242922361521392,0.05701686195248123,"Dutchess County, New York",0.789597008893854,0.107269596873058,0.0364821222998373,0.00335854220930272,62.2,1.4,144424,3.3,97121.53125,67.7,365999.375,65.8,2.3,2.54,0.347548476318448,41.8,294473,34.3,370.109260716799,3.10870604270786
2024,36027,NY,0.524004480574352,0.4701851839721209,DEMOCRAT,0.524004480574352,0.053819296602231115,0.7785844167342019,0.04735863576618972,"Dutchess County, New York",0.68369432229975,0.0978554021662672,0.0369578914732817,0.00266699559612352,61.9,1.3,148744,3.3,94725,67.8,444000,46.1,0.4,41389,0.433501238415941,42.8,299963,32.1,377.009383449053,3.239
2008,36029,NY,0.5798816701924273,0.4045725533671957,REPUBLICAN,0.4045725533671957,0.1753091168252316,0.8876704099080364,0.03923702574056102,"Erie County, New York",0.814011177728075,0.135404382065077,0.0198934983431244,0.00597024767954981,64.1,443758,4.4,4,70878.6298188574,34,370151.746400372,60.9,1.6,2.29,0.284092331348674,39.9,909845,21.2,872.587654695988,3.264625766871166
2012,36029,NY,0.5488356933328504,0.3613829235022151,DEMOCRAT,0.5488356933328504,0.1874527698306353,0.8998867644934458,0.03385182458282269,"Erie County, New York",0.791333999212261,0.13331831841634,0.0288166722156577,0.00453929229691237,63.4,0.3,439765,4.8,69181.781358885,34.8,338738.142421603,60.1,2,2.35,0.311116268054379,40.6,919086,20.8,881.450243946955,3.5886272040302263
2016,36029,NY,0.5086007671879611,0.4445039834759516,DEMOCRAT,0.5086007671879611,0.0640967837120095,0.8937865071954364,0.04125414452968422,"Erie County, New York",0.780601620331666,0.133208330528551,0.0370578668166411,0.00513546554678051,61.5,0.6,442651,2.8,71084.8625,64.8,191845,58.4,2.1,2.35,0.332011200340421,40,921046,21.4,883.329983686366,3.10870604270786
2024,36029,NY,0.5446303800240937,0.4485248056072719,DEMOCRAT,0.5446303800240937,0.09610557441682177,0.8251400622306599,0.0269961705872559,"Erie County, New York",0.727535814147246,0.122935781746725,0.0572363618002066,0.00416472929785546,62.7,0.7,472120,2.5,73011,67.9,262500,41.2,0.8,139610,0.397732929392597,40.9,950602,21.2,911.675691715969,3.239
2008,36045,NY,0.46762941797307384,0.5204777717713079,REPUBLICAN,0.5204777717713079,-0.052848353798234105,0.9251465901287176,0.00183127608247785,"Jefferson County, New York",0.881385222709791,0.0468885010927943,0.0140199583213324,0.00594683428493977,66.3,48961,9.4,3.9,66413.1096144914,39.4,39798.2001857873,71.8,2.7,2.54,0.193273393273393,31.6,118046,19,93.0465583472926,3.264625766871166
2008,36047,NY,0.794455757821478,0.19991812245037657,REPUBLICAN,0.19991812245037657,0.5945376353711015,0.24718172465420257,0.6082927598276275,"Kings County, New York",0.453711142698226,0.349764804634909,0.093062343004258,0.00289838292918949,60.7,1120268,4.5,4.4,63364.5192754296,69.2,399433.9897817,64.5,1.9,2.84,0.274433570102632,35.2,2556598,41.4,36104.7079859359,3.264625766871166
2012,36047,NY,0.7942477694398892,0.15462250901395416,DEMOCRAT,0.7942477694398892,0.639625260425935,0.2379142113790627,0.6076209841839183,"Kings County, New York",0.439588639849394,0.34149128773188703,0.109888974854178,0.0028067125682336,62.9,0.1,1132538,7,61954.856271777,70.3,374361.842334495,63.1,2.1,2.75,0.313241617215734,34.2,2565635,41,36232.3300235299,3.5886272040302263
2016,36047,NY,0.7951204374352195,0.17507835725945098,DEMOCRAT,0.7951204374352195,0.6200420801757686,0.22088702454640885,0.6182535073104006,"Kings County, New York",0.427573550387007,0.3277671490786,0.120133883574539,0.00331437917197573,63.9,0.1,1236979,4.5,72269.4791666667,29.5,874047.916666667,61.2,1.7,2.75,0.36392473952548,34.8,2629150,42.8,37129.2995618487,3.10870604270786
2024,36047,NY,0.709094104022247,0.27592241849011834,DEMOCRAT,0.709094104022247,0.4331716855321287,0.21174502722622696,0.5130953583170232,"Kings County, New York",0.384529370258833,0.266973840086704,0.127203948914114,0.00596608154472498,65,0.1,1275864,4.6,81027,29.1,912500,36.1,0.7,309796,0.428576743885078,36.9,2617631,41.7,36966.6263018016,3.239
2024,36053,NY,0.43263145442716033,0.5626367776660555,DEMOCRAT,0.43263145442716033,-0.13000532323889513,0.8303961965134706,0.00605388272583201,"Madison County, New York",0.896111641221374,0.0191883349236641,0.0209178196564885,0.00375715648854962,58.4,2.3,32114,1.9,73455,75.2,188100,45.9,0.6,10239,0.323572125284491,42.6,67072,24.4,102.421158647023,3.239
2008,36055,NY,0.5825426944971537,0.40523719165085387,REPUBLICAN,0.40523719165085387,0.1773055028462998,0.8908978206049336,0.0306580448839863,"Monroe County, New York",0.784051301786938,0.147549954828444,0.0277061310493721,0.00227086011556276,65.6,363114,3,4.1,75611.4677194612,31.7,282743.241987924,62.2,1.9,2.49,0.354359261518222,38.6,732762,19.6,1114.95901243656,3.264625766871166
2012,36055,NY,0.556946553908925,0.3428086982831705,DEMOCRAT,0.556946553908925,0.2141378556257545,0.9008214962927638,0.02296726504751848,"Monroe County, New York",0.762837768265596,0.152325514533714,0.0339590245154872,0.00317726490446141,65.5,0.3,361068,5.7,69492.7199477352,36.2,261010.344076655,59,2.3,2.41,0.350286272140579,38.4,747813,19.7,1137.86037481095,3.5886272040302263
2016,36055,NY,0.5422582592944017,0.39271399407688545,DEMOCRAT,0.5422582592944017,0.1495442652175163,0.8800335711288292,0.03493355714085886,"Monroe County, New York",0.76325851547423,0.152202608706119,0.0353337514895142,0.00369519891618198,64.1,0.3,367383,3.7,71407.225,62.9,187520.625,60.1,1.6,2.41,0.374144123043292,38.7,747727,20.6,1137.72951857787,3.10870604270786
2024,36055,NY,0.5920819376094179,0.4023544656272831,DEMOCRAT,0.5920819376094179,0.18972747198213474,0.8063568800251949,0.01571992689157288,"Monroe County, New York",0.686648001467691,0.140051475534497,0.0382889170728076,0.00210049959984153,63.2,0.3,379441,2.2,76520,62.7,244700,40.3,1.4,104466,0.424068968122073,40,752202,19.9,1144.53860745073,3.239
2008,36059,NY,0.5383372100709144,0.45444072683321424,REPUBLICAN,0.45444072683321424,0.08389648323770016,0.7647273592429713,0.15805098631297165,"Nassau County, New York",0.755946360861925,0.109460094330898,0.0708103209100157,0.00217293997965412,66,684041,4.9,3,139183.413841152,16.4,531201.163492801,76.7,1,3.05,0.413288169779882,41.8,1351625,33.1,4747.07981185923,3.264625766871166
2012,36059,NY,0.5186314905720486,0.41865982810907665,DEMOCRAT,0.5186314905720486,0.09997166246297196,0.7660327722037977,0.1580709209272242,"Nassau County, New York",0.71236843451057,0.113795763963674,0.0797794005927812,0.00191960914089709,65.1,0.1,654409,4.7,127682.068815331,19.7,485766.892421603,77.3,2,3.01,0.413532990980883,41.4,1349233,34.1,4738.67880203035,3.5886272040302263
2016,36059,NY,0.5119386090645198,0.45263412390280816,DEMOCRAT,0.5119386090645198,0.05930448516171166,0.745505372038506,0.17583322252087633,"Nassau County, New York",0.680568490635329,0.116460521483658,0.0939654792508263,0.0025119353654058,64.5,0.2,681418,2.7,138733.8125,80.5,618385.625,76.5,1.3,3.04,0.449286758822393,41.5,1361500,35.9,4781.76207442622,3.10870604270786
2024,36059,NY,0.47511508509769074,0.516801230943747,DEMOCRAT,0.47511508509769074,-0.04168614584605623,0.6882279333910867,0.15356568865087492,"Nassau County, New York",0.546556471455102,0.11634413884137,0.137856048168751,0.00309744491316669,64.2,0.3,699290,2.5,143144,81.3,704400,60.6,0.8,191564,0.515421814147707,42.3,1392438,37.8,4890.42028600066,3.239
2008,36061,NY,0.8574117562429657,0.13473686103547133,REPUBLICAN,0.13473686103547133,0.7226748952074944,0.09012997439009218,0.5764388848070572,"New York County, New York",0.574005915114739,0.156722402503066,0.10786428879462,0.00386225795894898,67.8,874617,3,4.5,100816.751045053,76.3,259774.370645611,40.5,1,2.1,0.566564873065051,38.1,1634795,30.4,72129.1389258934,3.264625766871166
2012,36061,NY,0.8140489294690294,0.14200630581001863,DEMOCRAT,0.8140489294690294,0.6720426236590108,0.08669990062778749,0.5865798062477335,"New York County, New York",0.569259892902803,0.153753034111754,0.113371091168496,0.00288680678652823,67.8,0,867170,6,91910.4333623693,77.9,225545.537891986,39.6,1.3,2.09,0.589708802962795,36.5,1619090,31,71436.2152707372,3.5886272040302263
2016,36061,NY,0.8655692073567246,0.0970626619168564,DEMOCRAT,0.8655692073567246,0.7685065454398682,0.07963877343290916,0.5922218083293611,"New York County, New York",0.566973123388577,0.149717046675435,0.124371704910892,0.00277112963533029,67,0,903214,3.7,101634.60625,23,1314872.08333333,42.1,0.7,2.12,0.604364723085447,37.1,1643734,32.5,72523.5384517413,3.10870604270786
2024,36061,NY,0.815716442635076,0.1740921066304793,DEMOCRAT,0.815716442635076,0.6416243360045968,0.0630794285776743,0.5102392585063011,"New York County, New York",0.477835371875346,0.138656585558548,0.129091134630485,0.00731153321803809,67.7,0.1,928990,4.2,106403,25.5,1105600,27,1,239747,0.643185000294928,38.6,1660664,31.4,73270.5105932119,3.239
2008,36063,NY,0.4968437194744084,0.4868129444263552,REPUBLICAN,0.4868129444263552,0.01003077504805322,0.9114182610471846,0.01331595482885739,"Niagara County, New York",0.893898276633841,0.0636050805729633,0.00968927185914652,0.00787078484034616,65.1,105070,4.4,4.8,66573.7923827218,30.3,88945.2159777055,63.6,2.4,2.4,0.207483667954989,40.6,214464,20.7,410.568102761618,3.264625766871166
2012,36063,NY,0.4700099985395392,0.42867895700628,DEMOCRAT,0.4700099985395392,0.04133104153325917,0.920264720715528,0.01538714890025628,"Niagara County, New York",0.883034900801398,0.0670264591584389,0.0125090645395214,0.0104730295085625,62.3,1,99534,5.5,66384.7038327526,31.3,83800.0043554007,62.9,2.6,2.37,0.239701023235984,42.4,215124,21.1,411.831601287351,3.5886272040302263
2024,36063,NY,0.4240708379299235,0.5728539211762064,DEMOCRAT,0.4240708379299235,-0.14878308324628287,0.84501,0.00773,"Niagara County, New York",0.824698191535048,0.0614114615641552,0.0154125113327289,0.00448537481509758,61.9,1,101693,3.4,70339,72.9,209500,41.4,0.9,33550,0.31652756116183,43.4,209570,22.8,401.199069754142,3.239
2008,36065,NY,0.46129377710389874,0.5222609820491343,REPUBLICAN,0.5222609820491343,-0.060967204945235554,0.900215535988711,0.01093144409112436,"Oneida County, New York",0.881164989852757,0.0597089684355974,0.0162053629258604,7.3405587460598e-4,60.9,106974,6.2,4.4,66569.4101254064,33.1,89054.7724105899,64.6,3.5,2.37,0.209660752091945,40.1,231590,19.2,191.017243146787,3.264625766871166
2012,36065,NY,0.4501845444059977,0.4674971164936563,DEMOCRAT,0.4501845444059977,-0.017312572087658573,0.8939640948118287,0.01317050518224303,"Oneida County, New York",0.867149634348936,0.0533448080974156,0.034719724605662,0.00271883402695713,60.1,0.5,103372,5.3,64006.7770034843,33.2,82848.0117595819,61.2,2.1,2.44,0.235358896029963,41.3,233556,20.1,192.638815321866,3.5886272040302263
2016,36065,NY,0.37076552868397633,0.5651858607390478,DEMOCRAT,0.37076552868397633,-0.19442033205507142,0.905720069580786,0.00893156872119874,"Oneida County, New York",0.855642545092781,0.0575846706172412,0.0424931874216013,0.00173017864094468,56.7,1.7,101094,2.6,69446.8416666667,69.6,163802.083333333,62.6,1.8,2.49,0.266168608550137,41.1,231190,19.7,190.687320018592,3.10870604270786
2024,36065,NY,0.3931357098685392,0.6053083045741986,DEMOCRAT,0.3931357098685392,-0.2121725947056594,0.8350448295310889,0.01154287492463582,"Oneida County, New York",0.792272287352144,0.0573469325193675,0.0433682071584037,0.00533836660871393,58.8,0.7,104828,2.4,73207,71.1,203800,43.2,2,33968,0.296950764347592,40.6,228347,20.4,188.342391384945,3.239
2008,36067,NY,0.5926698259347186,0.38943325664317074,REPUBLICAN,0.38943325664317074,0.20323656929154787,0.891826759740348,0.03386982066253845,"Onondaga County, New York",0.838986552018965,0.100938287751887,0.0255505011786591,0.00776346399842698,65.4,225748,3.9,3.2,73972.5034835114,33.9,178503.947979563,60.5,2.5,2.37,0.330188965289546,38.2,452633,19.3,581.48430339616,3.264625766871166
2012,36067,NY,0.5738165369754343,0.33879453098667917,DEMOCRAT,0.5738165369754343,0.23502200598875517,0.8823135515192099,0.0294030114487133,"Onondaga County, New York",0.80886447953527,0.110334752769614,0.0307720648085475,0.00695937898948703,63.5,0.3,218358,5.1,71943.2447735192,35.3,164813.889372822,59.1,2,2.41,0.32827071160469,39,466852,19.3,599.75103452268,3.5886272040302263
2016,36067,NY,0.538941661869123,0.4013097294185377,DEMOCRAT,0.538941661869123,0.13763193245058525,0.8819699664990113,0.02868804348807599,"Onondaga County, New York",0.79563443544962,0.113216815317228,0.0373514030639605,0.00379455763051434,63,0.8,225489,3.3,74681.95625,64.6,183196.25,60.1,2.5,2.44,0.349029043334198,38.7,466194,19.7,598.905721274122,3.10870604270786
2024,36067,NY,0.5830388692579506,0.4112251019130313,DEMOCRAT,0.5830388692579506,0.17181376734491927,0.8067399346528772,0.02059424477268022,"Onondaga County, New York",0.741360373936809,0.119796854912178,0.041714558163691,0.0041229257660511,61.7,0.7,226554,2.7,78442,67.1,236300,42.5,1.2,68275,0.420293729068731,40.3,469812,20.9,603.553659470602,3.239
2008,36071,NY,0.5155807738385182,0.4742163535591569,REPUBLICAN,0.4742163535591569,0.04136442027936127,0.839011663597299,0.0572754598759552,"Orange County, New York",0.809365015395881,0.0953359304827906,0.0241856250674969,0.00286845411658725,71,187723,7.5,4.2,104697.970274036,29.6,125731.344635392,72.1,2.3,2.99,0.273251510002187,35,379647,34.4,467.719081657575,3.264625766871166
2012,36071,NY,0.5030434906277556,0.4124569786955656,DEMOCRAT,0.5030434906277556,0.09058651193218997,0.8415810191555295,0.05021596334007346,"Orange County, New York",0.769110202076302,0.0981543982569317,0.0281139189131456,0.00473683086256248,65.9,1.1,168952,5.8,91032.4085365854,30.9,118474.451219512,73,2.3,2.89,0.268625092328796,37.3,374512,33.7,461.392843114108,3.5886272040302263
2016,36071,NY,0.44913531683122726,0.5041737654666132,DEMOCRAT,0.44913531683122726,-0.05503844863538593,0.8322328350732591,0.04667061328111659,"Orange County, New York",0.734964795232193,0.102457741093326,0.0281796366129585,0.00494976398301733,64.4,0.9,177496,3,95693.1770833333,63.3,339135.833333333,69.2,1.9,2.97,0.289931747673216,37.2,379210,33.5,467.180704589708,3.10870604270786
2024,36071,NY,0.4568655356939542,0.5404531481270637,DEMOCRAT,0.4568655356939542,-0.08358761243310947,0.7637639611220053,0.06207370619831187,"Orange County, New York",0.612543015831769,0.116070496178664,0.0314813960322221,0.00716910291499805,63,1.2,189454,2.9,95298,66,426900,50.8,1,47303,0.31964047785732,37.3,411767,35.2,507.29041213784,3.239
2008,36075,NY,0.503035224850269,0.47855040097452034,REPUBLICAN,0.47855040097452034,0.02448482387574863,0.9307580690826728,0.00704275198187995,"Oswego County, New York",0.960682070925491,0.00818814613451954,0.00520614522838667,0.00152395073932205,64,57766,2.7,5.5,61456.7765908035,26,51362.977241059,65.3,3.7,2.43,0.148281163365089,37.5,121395,25.4,127.563697711305,3.264625766871166
2012,36075,NY,0.4973649391132739,0.3949227422574062,DEMOCRAT,0.4973649391132739,0.1024421968558677,0.9094852230831412,0.00335166893397212,"Oswego County, New York",0.954486442070666,0.00680361544782251,0.00591618734593262,0.00413311421528348,58.2,0.6,51946,5.2,64325.9342334495,27.2,45380.5966898955,69.7,3.7,2.57,0.166899011592128,39,121700,23.3,127.884196313405,3.5886272040302263
2008,36081,NY,0.7495105405305909,0.24414070997560233,REPUBLICAN,0.24414070997560233,0.5053698305549885,0.391898869969181,0.5145485785975981,"Queens County, New York",0.447152145632351,0.192452966781174,0.217295891377567,0.00489488257122634,65.7,1133191,4.1,4.6,81851.8021365536,53.7,526206.850905713,68.3,1.9,2.92,0.287158496397152,38.4,2293007,42.7,21121.4579221316,3.264625766871166
2012,36081,NY,0.7753519316117519,0.1829422608654737,DEMOCRAT,0.7753519316117519,0.5924096707462781,0.38085440288867567,0.5181968061399467,"Queens County, New York",0.418185114118404,0.183061117904092,0.236642846991624,0.00457327201024652,64.7,0.2,1086224,6.2,74944.418554007,56.4,465758.610627178,67.1,2,2.88,0.29790628766983,37.5,2272771,41.6,20935.0590919003,3.5886272040302263
2016,36081,NY,0.7535333256603725,0.21757360579143437,DEMOCRAT,0.7535333256603725,0.5359597198689381,0.3806824995391177,0.5207737094848679,"Queens County, New York",0.388272196014323,0.180581761073683,0.254139852742371,0.00407577364261607,64.5,0.1,1153909,3.9,81517.0895833333,44.1,665691.666666667,66.4,1.9,3.03,0.314271714745085,38.3,2333054,44.3,21490.3408018645,3.10870604270786
2024,36081,NY,0.6139954029185991,0.37156886284718565,DEMOCRAT,0.6139954029185991,0.24242654007141345,0.35411127514566026,0.4577020790184682,"Queens County, New York",0.249511727390874,0.171429545661528,0.265165369570031,0.00847705992772055,62.8,0.1,1139435,3.6,85273,44.4,720300,42.4,1,323218,0.375774187055915,41.2,2316841,43.8,21340.9988254591,3.239
2024,36083,NY,0.5038102011786222,0.4902585856533225,DEMOCRAT,0.5038102011786222,0.01355161552529971,0.8258761791716124,0.02741300680952083,"Rensselaer County, New York",0.793815202582909,0.0675649615238664,0.0325476363772092,0.00234527119919875,63.6,0.2,82672,1.8,85175,66.5,272900,41.2,0.8,21326,0.379002454984667,40.4,160749,25.8,246.384265819702,3.239
2008,36085,NY,0.4763995675156175,0.5169509851033157,REPUBLICAN,0.5169509851033157,-0.0405514175876982,0.6374444449397532,0.30017786534835306,"Richmond County, New York",0.764381717948244,0.101184431081211,0.0773788640704791,0.00121459068088887,62,227135,7.3,3.3,107923.311658151,29.1,172396.542034371,76.1,1.7,2.88,0.274526158271263,38.3,487407,42.1,8349.92295887012,3.264625766871166
2012,36085,NY,0.4900920418501774,0.4340431604278422,DEMOCRAT,0.4900920418501774,0.05604888142233522,0.6529604782722997,0.2928249418225368,"Richmond County, New York",0.743465440764093,0.106507367311908,0.0773865162046872,9.8783161401063e-4,59.7,0,208219,4.3,97203.2382404181,32.7,150705.222125436,72.4,1.7,2.84,0.295049213492295,38.9,470728,41.3,8064.18975226662,3.5886272040302263
2016,36085,NY,0.4097203801945181,0.5605492926613617,DEMOCRAT,0.4097203801945181,-0.15082891246684355,0.6349920745472886,0.30262260435179406,"Richmond County, New York",0.740585905906326,0.102769870697352,0.0856002436897997,5.2729430795248e-4,57.9,0.1,210209,2.9,101160.235416667,70.5,625199.791666667,74.1,1.2,2.86,0.32513920420962,39.7,476015,44.3,8154.76301585033,3.10870604270786
2024,36085,NY,0.3473850315599639,0.6419747520288548,DEMOCRAT,0.3473850315599639,-0.29458972046889087,0.6268270000216277,0.25079914354304994,"Richmond County, New York",0.577250246882853,0.092249885590873,0.143721949692099,0.00441779804581182,61.2,0,236228,3.1,97911,67.7,682300,49.3,1,66310,0.365189596237082,40.6,498212,45.4,8535.02681985405,3.239
2008,36087,NY,0.5262986619846219,0.46733668341708545,REPUBLICAN,0.46733668341708545,0.05896197856753649,0.8099093241608815,0.10093891790236093,"Rockland County, New York",0.7457837176975,0.114357969485337,0.0657488820780787,0.00250883451405986,66.8,146179,4.4,2.9,124694.210404087,28.5,98856.4212726428,75.3,1.9,3.05,0.432602377807133,38.2,298545,30.3,1720.2433894732,3.264625766871166
2012,36087,NY,0.5135565162887128,0.4176724899953392,DEMOCRAT,0.5135565162887128,0.09588402629337361,0.8209163148392966,0.09399121497718452,"Rockland County, New York",0.7196001976353,0.122310444773837,0.0614840900436497,0.00137211768741523,65.2,0.4,143217,5.4,113248.765243902,31.5,91857.012195122,74.6,2.6,3.17,0.394867042346153,36.6,317757,29.8,1830.94467738141,3.5886272040302263
2016,36087,NY,0.5133136423193941,0.45090201129642377,DEMOCRAT,0.5133136423193941,0.06241163102297037,0.8046678585395832,0.07995558411084418,"Rockland County, New York",0.691131648203684,0.123477569006671,0.0602423648938124,0.00181161637799131,63.1,0.1,146915,3.5,112060.28125,68.8,565575.833333333,73.5,2.1,3.23,0.395823383205809,36.5,326780,30.7,1882.93602241555,3.10870604270786
2024,36087,NY,0.4389892851431313,0.5566861239938163,DEMOCRAT,0.4389892851431313,-0.11769683885068505,0.7772873167664869,0.0679659839184673,"Rockland County, New York",0.602917183694104,0.103270485776001,0.0572349372673377,0.00388345052621904,63.2,0.2,153840,2.7,103847,66.4,667500,60.4,1,38626,0.427843610302987,33.9,348144,28.8,2006.03732966473,3.239
2008,36089,NY,0.5748023859172688,0.4111342805877504,REPUBLICAN,0.4111342805877504,0.16366810532951842,0.8232910082566236,4.958285726604436e-4,"St. Lawrence County, New York",0.888269022160236,0.0597442138175586,0.0206379157892818,0.011029981495155,58,47526,8.1,5.5,61297.5545750116,32.1,42262.4895494659,63.5,2.4,2.21,0.188095983604224,35.6,109701,22,40.9274240284386,3.264625766871166
2008,36091,NY,0.5091456563749944,0.4750797716956542,REPUBLICAN,0.4750797716956542,0.03406588467934024,0.918968519530183,0.0127526632067741,"Saratoga County, New York",0.947553075403677,0.0160457845859175,0.0172751172930738,0,71.1,118805,8.4,3.1,93488.1560613098,24.5,94307.6381792847,66.6,2.3,2.51,0.36152793081572,38.8,217191,25.8,268.138351993347,3.264625766871166
2012,36091,NY,0.48334754999526114,0.42569424699080655,DEMOCRAT,0.48334754999526114,0.05765330300445459,0.9153291358667828,0.01042780028202663,"Saratoga County, New York",0.941440488356075,0.0143787730773906,0.0205822637789072,3.3763556067761e-4,67.5,1.4,111283,4.5,91441.9708188153,30.2,83567.1428571429,64.4,2.5,2.49,0.371921957612473,41.4,222133,25.1,274.239616481982,3.5886272040302263
2008,36093,NY,0.5533405944567056,0.42646679469173665,REPUBLICAN,0.42646679469173665,0.12687379976496893,0.9020712719914564,0.02228654937889944,"Schenectady County, New York",0.834936966327009,0.0899377257688523,0.0437966809089528,0.00379060537420671,63.9,72793,9.4,3.9,78570.952159777,31.3,57823.8852763586,61.5,1.5,2.48,0.298291423616585,40.2,151427,22.7,740.194622336067,3.264625766871166
2024,36093,NY,0.5505854638675258,0.443081826370124,DEMOCRAT,0.5505854638675258,0.10750363749740183,0.7760409461889611,0.03054615877966272,"Schenectady County, New York",0.669581723272998,0.0895779022685673,0.0531181245031154,6.7175723063459e-4,64.8,0.1,80440,3.9,80856,63.8,266800,43.4,1.9,21566,0.399074098615565,38.5,162261,23.3,793.152605644122,3.239
